env_name,library_type,optimizer_type,optimizer_name,threshold,alpha,mse,mse_qat
CartPole-v1,poly,hardware,STLSQ,0.00021544346900318823,46.41588833612782,0.0661805103584262,2.354897775997561
CartPole-v1,poly,hardware,STLSQ,0.00021544346900318823,599.4842503189421,0.0742659523576835,0.6932919086694543
CartPole-v1,poly,hardware,STLSQ,0.00021544346900318823,7742.636826811277,0.09476075086627997,0.7147111953316049
CartPole-v1,poly,hardware,STLSQ,0.00021544346900318823,100000.0,0.10146403333239402,0.22473607086618444
CartPole-v1,poly,hardware,STLSQ,0.001,1e-05,0.057424103625100885,2.3561094350039813
CartPole-v1,poly,hardware,STLSQ,0.001,0.0001291549665014884,0.057424103625100885,2.3561094350039813
CartPole-v1,poly,hardware,STLSQ,0.001,0.0016681005372000592,0.05747705873703104,2.341661662877337
CartPole-v1,poly,hardware,STLSQ,0.001,0.021544346900318846,0.060045281271053526,2.414053001429541
CartPole-v1,poly,hardware,STLSQ,0.001,0.2782559402207126,0.06045501423387868,2.0935544222262767
CartPole-v1,poly,hardware,STLSQ,0.001,3.593813663804626,0.06756683194482178,1.7922320732323282
CartPole-v1,poly,hardware,STLSQ,0.001,46.41588833612782,0.07325064782305624,1.3684483930781175
CartPole-v1,poly,hardware,STLSQ,0.001,599.4842503189421,0.08334749378201932,0.6726510316745512
CartPole-v1,poly,hardware,STLSQ,0.001,7742.636826811277,0.10104443037362126,0.3959422647129533
CartPole-v1,poly,hardware,STLSQ,0.001,100000.0,0.10177969798006514,0.254460396829817
CartPole-v1,poly,hardware,STLSQ,0.004641588833612777,1e-05,0.057424103625100885,2.3561094350039813
CartPole-v1,poly,hardware,STLSQ,0.004641588833612777,0.0001291549665014884,0.057424103625100885,2.3561094350039813
CartPole-v1,poly,hardware,STLSQ,0.004641588833612777,0.0016681005372000592,0.05791843856997352,2.41058948723411
CartPole-v1,poly,hardware,STLSQ,0.004641588833612777,0.021544346900318846,0.06049268376836647,2.384398339770414
CartPole-v1,poly,hardware,STLSQ,0.004641588833612777,0.2782559402207126,0.06300732405838166,1.8145612453989448
CartPole-v1,poly,hardware,STLSQ,0.004641588833612777,3.593813663804626,0.07272159930372281,1.5082279737560036
CartPole-v1,poly,hardware,STLSQ,0.004641588833612777,46.41588833612782,0.07992141606479818,1.393232939386032
