env_name,library_type,optimizer_type,optimizer_name,threshold,alpha,mse,mse_qat
Pendulum-v1,poly,regular,STLSQ,0.021544346900318822,0.0001291549665014884,0.0944745156602276,428.2382719104522
Pendulum-v1,poly,regular,STLSQ,0.021544346900318822,0.0016681005372000592,0.09455382713216227,326.6778369558244
Pendulum-v1,poly,regular,STLSQ,0.021544346900318822,0.021544346900318846,0.09455382713216227,326.6778369558244
Pendulum-v1,poly,regular,STLSQ,0.021544346900318822,0.2782559402207126,0.09455382713216227,326.6778369558244
Pendulum-v1,poly,regular,STLSQ,0.021544346900318822,3.593813663804626,0.094553684912568,191.33916022110432
Pendulum-v1,poly,regular,STLSQ,0.021544346900318822,46.41588833612782,0.09912987075360956,313.9813175245633
Pendulum-v1,poly,regular,STLSQ,0.021544346900318822,599.4842503189421,0.1909114271214702,209.42687033240216
Pendulum-v1,poly,regular,STLSQ,0.021544346900318822,7742.636826811277,0.2227234479784289,339.45475297711255
Pendulum-v1,poly,regular,STLSQ,0.021544346900318822,100000.0,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,0.1,1e-05,0.11001301049350706,4.196469664757378
Pendulum-v1,poly,regular,STLSQ,0.1,0.0001291549665014884,0.14145899435115417,174.75674566784005
Pendulum-v1,poly,regular,STLSQ,0.1,0.0016681005372000592,0.2128982306205075,0.44523619004558185
Pendulum-v1,poly,regular,STLSQ,0.1,0.021544346900318846,0.2128982306205075,0.44523619004558185
Pendulum-v1,poly,regular,STLSQ,0.1,0.2782559402207126,0.2128982306205075,0.44523619004558185
Pendulum-v1,poly,regular,STLSQ,0.1,3.593813663804626,0.21357463964219897,0.7163497131186709
Pendulum-v1,poly,regular,STLSQ,0.1,46.41588833612782,0.21002294903090182,12.752331711908061
Pendulum-v1,poly,regular,STLSQ,0.1,599.4842503189421,0.24103139627394915,0.29269721038409535
Pendulum-v1,poly,regular,STLSQ,0.1,7742.636826811277,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,0.1,100000.0,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,0.46415888336127725,1e-05,0.1536207196317425,0.8206162903649332
Pendulum-v1,poly,regular,STLSQ,0.46415888336127725,0.0001291549665014884,0.3778340162186972,0.37804691351153086
Pendulum-v1,poly,regular,STLSQ,0.46415888336127725,0.0016681005372000592,0.3778340162186972,0.37804691351153086
Pendulum-v1,poly,regular,STLSQ,0.46415888336127725,0.021544346900318846,0.3778340162186972,0.37804691351153086
Pendulum-v1,poly,regular,STLSQ,0.46415888336127725,0.2782559402207126,0.3778340162186972,0.37804691351153086
Pendulum-v1,poly,regular,STLSQ,0.46415888336127725,3.593813663804626,0.3818304572648672,0.38215555065809154
Pendulum-v1,poly,regular,STLSQ,0.46415888336127725,46.41588833612782,0.38136279404928425,0.3818909761086769
Pendulum-v1,poly,regular,STLSQ,0.46415888336127725,599.4842503189421,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,0.46415888336127725,7742.636826811277,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,0.46415888336127725,100000.0,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,2.154434690031882,1e-05,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,2.154434690031882,0.0001291549665014884,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,2.154434690031882,0.0016681005372000592,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,2.154434690031882,0.021544346900318846,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,2.154434690031882,0.2782559402207126,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,2.154434690031882,3.593813663804626,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,2.154434690031882,46.41588833612782,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,2.154434690031882,599.4842503189421,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,2.154434690031882,7742.636826811277,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,2.154434690031882,100000.0,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,10.0,1e-05,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,10.0,0.0001291549665014884,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,10.0,0.0016681005372000592,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,10.0,0.021544346900318846,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,10.0,0.2782559402207126,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,10.0,3.593813663804626,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,10.0,46.41588833612782,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,10.0,599.4842503189421,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,10.0,7742.636826811277,0.4390351725377852,0.4390351725377852
Pendulum-v1,poly,regular,STLSQ,10.0,100000.0,0.4390351725377852,0.4390351725377852
